id;x;y;z;depth_;date_;comments
Collar_18116;4711756.63925;2237825.67140999;1756;30;45858;Topo
Collar_18117;4711744.24536999;2237816.44862999;1756;30;45858;Topo
Collar_18118;4711734.90300999;2237814.16055;1756;30;45858;Topo
Collar_18119;4711732.55867;2237808.04423;1756;30;45858;Topo
Collar_18120;4711715.32244999;2237805.30072;1756;30;45858;Topo
Collar_18121;4711688.62468;2237794.01912999;1756;30;45858;Topo
Collar_18122;4711681.89637;2237786.81079;1756;30;45858;Topo
Collar_18123;4711677.06144999;2237776.28872;1756;30;45858;Topo
Collar_18124;4711663.78531999;2237756.56791;1756;30;45858;Topo
Collar_18125;4711643.94436;2237746.30437;1756;30;45858;Topo
Collar_18126;4711635.04346;2237745.6616;1756;30;45858;Topo
Collar_18127;4711612.67348;2237723.03507;1756;30;45858;Topo
Collar_18128;4711604.84521999;2237698.9701;1756;30;45858;Topo
Collar_18129;4711592.97197;2237701.59311999;1756;30;45858;Topo
Collar_18130;4711590.29138;2237708.62716;1756;30;45858;Topo
Collar_18131;4711585.46325;2237710.95121;1756;30;45858;Topo
Collar_18132;4711581.54932999;2237731.68496;1756;30;45858;Topo
Collar_18133;4711568.82244999;2237749.72020999;1756;30;45858;Topo
Collar_18134;4711567.49806;2237758.92126;1756;30;45858;Topo
Collar_18135;4711559.41169;2237763.40481;1756;30;45858;Topo
Collar_18136;4711555.01413999;2237760.53073;1756;30;45858;Topo
Collar_18137;4711552.02027999;2237748.66262;1756;30;45858;Topo
Collar_18138;4711537.95724999;2237746.0128;1756;30;45858;Topo
Collar_18139;4711529.93723999;2237745.71969999;1756;30;45858;Topo
Collar_18140;4711507.3835;2237756.18508999;1756;30;45858;Topo
Collar_18141;4711496.21841;2237755.11532999;1756;30;45858;Topo
Collar_18142;4711469.12722999;2237718.36964;1756;30;45858;Topo
Collar_18143;4711466.32215;2237711.80679999;1756;30;45858;Topo
Collar_18144;4711469.88243999;2237705.71775999;1756;30;45858;Topo
Collar_18145;4711468.01353999;2237702.18235999;1756;30;45858;Topo
Collar_18146;4711423.35415999;2237681.28674999;1756;30;45858;Topo
Collar_18147;4711408.88582;2237678.20869;1756;30;45858;Topo
Collar_18148;4711366.90871;2237675.27117;1756;30;45858;Topo
Collar_18149;4711323.39266999;2237678.37491999;1756;30;45858;Topo
Collar_18150;4711332.64529999;2237668.87882;1756;30;45858;Topo
Collar_18151;4711330.83901;2237663.41582999;1756;30;45858;Topo
Collar_18152;4711323.43073;2237661.34192;1756;30;45858;Topo
Collar_18153;4711341.66014999;2237645.98223999;1756;30;45858;Topo
Collar_18154;4711346.83093;2237632.74411999;1756;30;45858;Topo
Collar_18155;4711343.12454999;2237622.80651;1756;30;45858;Topo
Collar_18156;4711347.98761999;2237613.95767999;1756;30;45858;Topo
Collar_18157;4711346.79239999;2237604.69671999;1756;30;45858;Topo
Collar_18158;4711353.61242;2237600.55767;1756;30;45858;Topo
Collar_18159;4711355.58016;2237592.75695999;1756;30;45858;Topo
Collar_18160;4711359.07364999;2237589.54020999;1756;30;45858;Topo
Collar_18161;4711363.09492;2237588.77718999;1756;30;45858;Topo
Collar_18162;4711365.35819;2237592.17192;1756;30;45858;Topo
Collar_18163;4711369.19656999;2237589.86585999;1756;30;45858;Topo
Collar_18164;4711366.78237999;2237582.87577999;1756;30;45858;Topo
Collar_18165;4711370.03051999;2237578.77473;1756;30;45858;Topo
Collar_18166;4711369.15856999;2237571.95152;1756;30;45858;Topo
Collar_18167;4711371.80905999;2237567.39154;1756;30;45858;Topo
Collar_18168;4711385.18367999;2237556.00516;1756;30;45858;Topo
Collar_18169;4711387.28024;2237549.95967999;1756;30;45858;Topo
Collar_18170;4711385.24694999;2237538.08742;1756;30;45858;Topo
Collar_18171;4711378.75442999;2237531.33393;1756;30;45858;Topo
Collar_18172;4711372.934;2237513.99647;1756;30;45858;Topo
Collar_18173;4711372.47186999;2237504.42607;1756;30;45858;Topo
Collar_18174;4711381.45574;2237502.57368999;1756;30;45858;Topo
Collar_18175;4711397.12193;2237506.54393;1756;30;45858;Topo
Collar_18176;4711400.84523;2237500.86371999;1756;30;45858;Topo
Collar_18177;4711417.68752;2237497.81085;1756;30;45858;Topo
Collar_18178;4711419.12892999;2237496.16274;1756;30;45858;Topo
Collar_18179;4711416.84331;2237489.41596999;1756;30;45858;Topo
Collar_18180;4711433.23897999;2237464.59266;1756;30;45858;Topo
Collar_18181;4711445.97762;2237466.72522999;1756;30;45858;Topo
Collar_18182;4711458.94352;2237462.94445999;1756;30;45858;Topo
Collar_18183;4711466.24086;2237450.65185;1756;30;45858;Topo
Collar_18184;4711452.47965;2237437.45858999;1756;30;45858;Topo
Collar_18185;4711450.29633999;2237431.46853;1756;30;45858;Topo
Collar_18186;4711452.00674999;2237414.85260999;1756;30;45858;Topo
Collar_18187;4711463.42269999;2237404.20399999;1756;30;45858;Topo
Collar_18188;4711471.64537;2237406.52314999;1756;30;45858;Topo
Collar_18189;4711479.37889;2237403.18347;1756;30;45858;Topo
Collar_18190;4711490.71092;2237404.03262999;1756;30;45858;Topo
Collar_18191;4711494.82531999;2237404.77755;1756;30;45858;Topo
Collar_18192;4711501.51039;2237403.08269;1756;30;45858;Topo
Collar_18193;4711516.18367999;2237411.41539999;1756;30;45858;Topo
Collar_18194;4711528.93417999;2237401.6691;1756;30;45858;Topo
Collar_18195;4711767.90548;2237825.13324999;1757;30;45858;Topo
Collar_18196;4711736.13392999;2237810.92115999;1757;30;45858;Topo
Collar_18197;4711733.10933999;2237804.29668;1757;30;45858;Topo
Collar_18198;4711715.39460999;2237804.09421999;1757;30;45858;Topo
Collar_18199;4711690.13917999;2237793.21748;1757;30;45858;Topo
Collar_18200;4711682.74576999;2237785.87008999;1757;30;45858;Topo
Collar_18201;4711676.99452999;2237770.71994;1757;30;45858;Topo
Collar_18202;4711664.31838;2237754.54779;1757;30;45858;Topo
Collar_18203;4711640.71212999;2237742.1734;1757;30;45858;Topo
Collar_18204;4711635.72575999;2237743.47228999;1757;30;45858;Topo
Collar_18205;4711621.63059;2237729.83597999;1757;30;45858;Topo
Collar_18206;4711614.53058;2237721.36392999;1757;30;45858;Topo
Collar_18207;4711607.04329;2237699.63139;1757;30;45858;Topo
Collar_18208;4711603.39659999;2237696.63671;1757;30;45858;Topo
Collar_18209;4711597.5727;2237696.77913;1757;30;45858;Topo
Collar_18210;4711584.12237999;2237709.29731999;1757;30;45858;Topo
Collar_18211;4711580.52154999;2237730.39038999;1757;30;45858;Topo
Collar_18212;4711568.98787999;2237744.6828;1757;30;45858;Topo
Collar_18213;4711530.76405999;2237744.43899;1757;30;45858;Topo
Collar_18214;4711502.95328;2237754.81319;1757;30;45858;Topo
Collar_18215;4711490.18114999;2237746.09241;1757;30;45858;Topo
Collar_18216;4711474.34176;2237722.36673999;1757;30;45858;Topo
Collar_18217;4711471.06964;2237714.52009999;1757;30;45858;Topo
Collar_18218;4711474.75389;2237708.12484999;1757;30;45858;Topo
Collar_18219;4711473.38556;2237704.85020999;1757;30;45858;Topo
Collar_18220;4711446.63609;2237688.66121;1757;30;45858;Topo
Collar_18221;4711420.66741;2237679.21442;1757;30;45858;Topo
Collar_18222;4711409.46784;2237677.11384999;1757;30;45858;Topo
Collar_18223;4711366.14032999;2237673.84329;1757;30;45858;Topo
Collar_18224;4711331.65178999;2237675.46181999;1757;30;45858;Topo
Collar_18225;4711337.92984;2237666.33918;1757;30;45858;Topo
Collar_18226;4711336.20072;2237661.56405;1757;30;45858;Topo
Collar_18227;4711327.94116999;2237658.75644;1757;30;45858;Topo
Collar_18228;4711342.44979999;2237646.00534;1757;30;45858;Topo
Collar_18229;4711348.80901999;2237633.85119999;1757;30;45858;Topo
Collar_18230;4711346.77759;2237621.16333999;1757;30;45858;Topo
Collar_18231;4711349.40235;2237611.27816;1757;30;45858;Topo
Collar_18232;4711354.9265;2237607.12153;1757;30;45858;Topo
Collar_18233;4711355.75035999;2237595.94063;1757;30;45858;Topo
Collar_18234;4711364.84296;2237594.25969999;1757;30;45858;Topo
Collar_18235;4711376.68326999;2237586.84483999;1757;30;45858;Topo
Collar_18236;4711377.84126;2237582.34315;1757;30;45858;Topo
Collar_18237;4711372.00650999;2237574.12612;1757;30;45858;Topo
Collar_18238;4711371.99935999;2237568.99385999;1757;30;45858;Topo
Collar_18239;4711386.83392999;2237557.27517999;1757;30;45858;Topo
Collar_18240;4711390.31945;2237550.35009999;1757;30;45858;Topo
Collar_18241;4711387.37215999;2237537.32452999;1757;30;45858;Topo
Collar_18242;4711379.66184;2237529.80519;1757;30;45858;Topo
Collar_18243;4711376.42721999;2237509.00844;1757;30;45858;Topo
Collar_18244;4711383.38229999;2237506.48952999;1757;30;45858;Topo
Collar_18245;4711400.02034;2237508.95449999;1757;30;45858;Topo
Collar_18246;4711401.99244999;2237502.03456;1757;30;45858;Topo
Collar_18247;4711418.36586;2237498.91105;1757;30;45858;Topo
Collar_18248;4711431.08581;2237473.36133;1757;30;45858;Topo
Collar_18249;4711435.42695999;2237474.7891;1757;30;45858;Topo
Collar_18250;4711457.46745999;2237465.6512;1757;30;45858;Topo
Collar_18251;4711464.93025;2237458.06358999;1757;30;45858;Topo
Collar_18252;4711466.77596;2237448.30215999;1757;30;45858;Topo
Collar_18253;4711452.13542;2237433.25339999;1757;30;45858;Topo
Collar_18254;4711453.0548;2237415.23815;1757;30;45858;Topo
Collar_18255;4711458.21284999;2237409.52144999;1757;30;45858;Topo
Collar_18256;4711464.23362999;2237405.80757;1757;30;45858;Topo
Collar_18257;4711469.24364999;2237409.10046999;1757;30;45858;Topo
Collar_18258;4711478.92831;2237408.27386;1757;30;45858;Topo
Collar_18259;4711481.82124;2237404.99092999;1757;30;45858;Topo
Collar_18260;4711487.20346;2237405.97155999;1757;30;45858;Topo
Collar_18261;4711500.73402999;2237404.49797999;1757;30;45858;Topo
Collar_18262;4711506.37616;2237411.05770999;1757;30;45858;Topo
Collar_18263;4711518.13571;2237414.57328;1757;30;45858;Topo
Collar_18264;4711532.22468999;2237404.94627;1757;30;45858;Topo
Collar_18265;4711442.78273999;2237496.70919999;1757;30;45858;Topo
Collar_18266;4711439.81396999;2237498.38058;1757;30;45858;Topo
Collar_18267;4711434.25133999;2237493.51309;1757;30;45858;Topo
Collar_18268;4711430.51680999;2237495.15691999;1757;30;45858;Topo
Collar_18269;4711439.02433;2237500.6441;1757;30;45858;Topo
Collar_18271;4711769.40099999;2237822.90261;1758;30;45858;Topo
Collar_18272;4711737.58093;2237809.37654;1758;30;45858;Topo
Collar_18273;4711734.11201;2237800.96796;1758;30;45858;Topo
Collar_18274;4711715.4082;2237802.84945;1758;30;45858;Topo
Collar_18275;4711691.03132;2237791.60758;1758;30;45858;Topo
Collar_18276;4711683.69825;2237784.67580999;1758;30;45858;Topo
Collar_18277;4711675.87449999;2237767.01465999;1758;30;45858;Topo
Collar_18278;4711669.74452999;2237756.63999;1758;30;45858;Topo
Collar_18279;4711640.66980999;2237740.03015;1758;30;45858;Topo
Collar_18280;4711634.25712;2237739.54492999;1758;30;45858;Topo
Collar_18281;4711621.41294999;2237727.27263;1758;30;45858;Topo
Collar_18282;4711607.14118999;2237693.98487999;1758;30;45858;Topo
Collar_18283;4711596.89826999;2237695.08609999;1758;30;45858;Topo
Collar_18284;4711582.71092;2237708.23878999;1758;30;45858;Topo
Collar_18285;4711579.57945999;2237729.09744999;1758;30;45858;Topo
Collar_18286;4711570.08767999;2237740.93203999;1758;30;45858;Topo
Collar_18287;4711532.97013999;2237742.82504;1758;30;45858;Topo
Collar_18288;4711505.82567999;2237753.00582;1758;30;45858;Topo
Collar_18289;4711491.61952999;2237744.67737999;1758;30;45858;Topo
Collar_18290;4711476.92461999;2237722.65269999;1758;30;45858;Topo
Collar_18291;4711479.16239;2237708.23964999;1758;30;45858;Topo
Collar_18292;4711446.93197;2237687.33247999;1758;30;45858;Topo
Collar_18293;4711411.10508;2237675.98969;1758;30;45858;Topo
Collar_18294;4711366.28323;2237672.56136;1758;30;45858;Topo
Collar_18295;4711356.08468;2237674.00545;1758;30;45858;Topo
Collar_18296;4711339.03576;2237673.11292;1758;30;45858;Topo
Collar_18297;4711343.24904;2237663.23883;1758;30;45858;Topo
Collar_18298;4711341.56455999;2237659.42499;1758;30;45858;Topo
Collar_18299;4711335.40292999;2237657.55394;1758;30;45858;Topo
Collar_18300;4711341.35030999;2237647.78144;1758;30;45858;Topo
Collar_18301;4711353.82302999;2237632.9665;1758;30;45858;Topo
Collar_18302;4711349.77225999;2237612.44687;1758;30;45858;Topo
Collar_18303;4711361.38618;2237604.07887999;1758;30;45858;Topo
Collar_18304;4711361.09167999;2237597.96051;1758;30;45858;Topo
Collar_18305;4711385.70459999;2237582.78995;1758;30;45858;Topo
Collar_18306;4711390.98359999;2237573.13669;1758;30;45858;Topo
Collar_18307;4711388.83968999;2237565.76011;1758;30;45858;Topo
Collar_18308;4711392.89833999;2237545.63677999;1758;30;45858;Topo
Collar_18309;4711387.9033;2237534.54769999;1758;30;45858;Topo
Collar_18310;4711381.48694999;2237529.0769;1758;30;45858;Topo
Collar_18311;4711381.25719999;2237524.07776999;1758;30;45858;Topo
Collar_18312;4711388.9819;2237517.84596;1758;30;45858;Topo
Collar_18313;4711407.91057;2237512.72362999;1758;30;45858;Topo
Collar_18314;4711409.47398999;2237504.24242;1758;30;45858;Topo
Collar_18315;4711422.34119999;2237497.98364999;1758;30;45858;Topo
Collar_18316;4711428.53354;2237499.12172999;1758;30;45858;Topo
Collar_18317;4711439.38068;2237510.26460999;1758;30;45858;Topo
Collar_18318;4711445.4501;2237501.21707999;1758;30;45858;Topo
Collar_18319;4711449.25583999;2237503.45054;1758;30;45858;Topo
Collar_18320;4711449.30374999;2237489.91228999;1758;30;45858;Topo
Collar_18321;4711442.98756;2237480.65625;1758;30;45858;Topo
Collar_18322;4711449.84571999;2237471.42615999;1758;30;45858;Topo
Collar_18323;4711458.89501;2237465.96309;1758;30;45858;Topo
Collar_18324;4711464.72706;2237460.03935999;1758;30;45858;Topo
Collar_18325;4711468.70346;2237452.98549999;1758;30;45858;Topo
Collar_18326;4711466.9774;2237446.15231999;1758;30;45858;Topo
Collar_18327;4711454.13124;2237434.47733;1758;30;45858;Topo
Collar_18328;4711454.86541;2237415.05751999;1758;30;45858;Topo
Collar_18329;4711460.42528999;2237411.01460999;1758;30;45858;Topo
Collar_18330;4711480.95012;2237411.53048999;1758;30;45858;Topo
Collar_18331;4711485.50994;2237407.3999;1758;30;45858;Topo
Collar_18332;4711498.33208999;2237406.56626999;1758;30;45858;Topo
Collar_18333;4711502.28670999;2237412.37129;1758;30;45858;Topo
Collar_18334;4711519.05202999;2237418.66082999;1758;30;45858;Topo
Collar_18335;4711530.06204;2237414.76702;1758;30;45858;Topo
Collar_18336;4711534.60187;2237407.31388999;1758;30;45858;Topo
Collar_18337;4711769.39737999;2237821.11194;1759;30;45858;Topo
Collar_18338;4711741.53127;2237810.08087999;1759;30;45858;Topo
Collar_18339;4711734.81312999;2237797.79913999;1759;30;45858;Topo
Collar_18340;4711714.86799999;2237801.52969999;1759;30;45858;Topo
Collar_18341;4711691.34336999;2237789.46571;1759;30;45858;Topo
Collar_18342;4711684.85161999;2237783.53933;1759;30;45858;Topo
Collar_18343;4711680.14718999;2237771.48518999;1759;30;45858;Topo
Collar_18344;4711665.77720999;2237750.8333;1759;30;45858;Topo
Collar_18345;4711646.23218;2237742.48682999;1759;30;45858;Topo
Collar_18346;4711639.99880999;2237737.80347;1759;30;45858;Topo
Collar_18347;4711634.71081;2237737.58546;1759;30;45858;Topo
Collar_18348;4711622.94447;2237726.23327;1759;30;45858;Topo
Collar_18349;4711610.30302;2237693.59715999;1759;30;45858;Topo
Collar_18350;4711605.65940999;2237688.79441;1759;30;45858;Topo
Collar_18351;4711590.68192999;2237696.91961;1759;30;45858;Topo
Collar_18352;4711580.8737;2237707.86884;1759;30;45858;Topo
Collar_18353;4711579.24373;2237725.99030999;1759;30;45858;Topo
Collar_18354;4711572.03108999;2237736.89080999;1759;30;45858;Topo
Collar_18355;4711558.74851999;2237737.38952999;1759;30;45858;Topo
Collar_18356;4711553.30621999;2237740.97416999;1759;30;45858;Topo
Collar_18357;4711537.52154999;2237739.98120999;1759;30;45858;Topo
Collar_18358;4711506.38348;2237751.20482;1759;30;45858;Topo
Collar_18359;4711492.94309;2237743.29918;1759;30;45858;Topo
Collar_18360;4711480.87148;2237724.60719999;1759;30;45858;Topo
Collar_18361;4711480.36794999;2237719.55244;1759;30;45858;Topo
Collar_18362;4711484.79000999;2237712.71005999;1759;30;45858;Topo
Collar_18363;4711481.92188;2237708.50334999;1759;30;45858;Topo
Collar_18364;4711473.95375999;2237700.76976;1759;30;45858;Topo
Collar_18365;4711447.70614;2237685.97618;1759;30;45858;Topo
Collar_18366;4711412.32751;2237674.59048999;1759;30;45858;Topo
Collar_18367;4711345.89917999;2237670.80966999;1759;30;45858;Topo
Collar_18368;4711349.32062;2237662.20661999;1759;30;45858;Topo
Collar_18369;4711347.15436;2237657.53274999;1759;30;45858;Topo
Collar_18370;4711340.57118999;2237656.55263999;1759;30;45858;Topo
Collar_18371;4711340.92587;2237649.76786;1759;30;45858;Topo
Collar_18372;4711344.02254999;2237646.07596;1759;30;45858;Topo
Collar_18373;4711359.47903;2237636.18630999;1759;30;45858;Topo
Collar_18374;4711350.33322;2237612.95686999;1759;30;45858;Topo
Collar_18375;4711366.06312999;2237604.98303999;1759;30;45858;Topo
Collar_18376;4711367.72276999;2237594.38787999;1759;30;45858;Topo
Collar_18377;4711395.82153999;2237579.30447999;1759;30;45858;Topo
Collar_18378;4711393.14659999;2237565.12889999;1759;30;45858;Topo
Collar_18379;4711397.7104;2237548.04298999;1759;30;45858;Topo
Collar_18380;4711389.28036;2237531.13934;1759;30;45858;Topo
Collar_18381;4711394.81826999;2237518.87816999;1759;30;45858;Topo
Collar_18382;4711397.14487999;2237516.29199999;1759;30;45858;Topo
Collar_18383;4711416.85130999;2237511.84371999;1759;30;45858;Topo
Collar_18384;4711424.61926999;2237506.39263;1759;30;45858;Topo
Collar_18385;4711440.21798999;2237512.70601999;1759;30;45858;Topo
Collar_18386;4711451.56879999;2237503.96940999;1759;30;45858;Topo
Collar_18387;4711454.39219;2237495.30507999;1759;30;45858;Topo
Collar_18388;4711446.94670999;2237480.17682999;1759;30;45858;Topo
Collar_18389;4711459.66811999;2237466.65964;1759;30;45858;Topo
Collar_18390;4711469.73417;2237453.50255999;1759;30;45858;Topo
Collar_18391;4711467.82340999;2237445.31760999;1759;30;45858;Topo
Collar_18392;4711455.73589;2237433.40972999;1759;30;45858;Topo
Collar_18393;4711457.41076999;2237419.16058999;1759;30;45858;Topo
Collar_18394;4711460.35946999;2237418.64341;1759;30;45858;Topo
Collar_18395;4711460.49526999;2237429.42082;1759;30;45858;Topo
Collar_18396;4711463.33029999;2237431.73892999;1759;30;45858;Topo
Collar_18397;4711473.48869999;2237416.08156999;1759;30;45858;Topo
Collar_18398;4711478.76872999;2237413.882;1759;30;45858;Topo
Collar_18399;4711484.94679;2237414.03752999;1759;30;45858;Topo
Collar_18400;4711490.62763999;2237408.10609999;1759;30;45858;Topo
Collar_18401;4711498.61663999;2237417.1743;1759;30;45858;Topo
Collar_18402;4711508.75466999;2237418.35051999;1759;30;45858;Topo
Collar_18403;4711516.41674;2237424.50842999;1759;30;45858;Topo
Collar_18404;4711531.06580999;2237415.75547999;1759;30;45858;Topo
Collar_18405;4711535.80243999;2237409.25803;1759;30;45858;Topo
Collar_18406;4711770.14481;2237819.83038999;1760;30;45858;Topo
Collar_18407;4711742.72776;2237808.85882;1760;30;45858;Topo
Collar_18408;4711737.87939999;2237795.14447999;1760;30;45858;Topo
Collar_18409;4711733.557;2237793.93844999;1760;30;45858;Topo
Collar_18410;4711723.67207;2237799.17083999;1760;30;45858;Topo
Collar_18411;4711713.51284999;2237799.88503;1760;30;45858;Topo
Collar_18412;4711689.11134;2237785.25033;1760;30;45858;Topo
Collar_18413;4711666.16129999;2237749.71115999;1760;30;45858;Topo
Collar_18414;4711646.96607999;2237741.33718999;1760;30;45858;Topo
Collar_18415;4711639.46294999;2237735.31246;1760;30;45858;Topo
Collar_18416;4711634.97692999;2237735.57597;1760;30;45858;Topo
Collar_18417;4711622.65393;2237723.26902;1760;30;45858;Topo
Collar_18418;4711620.19001999;2237707.78698999;1760;30;45858;Topo
Collar_18419;4711609.37842999;2237683.47366;1760;30;45858;Topo
Collar_18420;4711601.88704;2237681.98135;1760;30;45858;Topo
Collar_18421;4711579.86264999;2237706.83799999;1760;30;45858;Topo
Collar_18422;4711578.32579999;2237724.42805;1760;30;45858;Topo
Collar_18423;4711571.92788999;2237734.15376;1760;30;45858;Topo
Collar_18424;4711552.40648;2237732.17305999;1760;30;45858;Topo
Collar_18425;4711516.36732;2237746.96741;1760;30;45858;Topo
Collar_18426;4711506.08315;2237749.13537999;1760;30;45858;Topo
Collar_18427;4711493.92774999;2237741.80557999;1760;30;45858;Topo
Collar_18428;4711485.48266999;2237727.61353999;1760;30;45858;Topo
Collar_18429;4711484.45524;2237723.81546999;1760;30;45858;Topo
Collar_18430;4711489.3031;2237714.56432999;1760;30;45858;Topo
Collar_18431;4711466.1495;2237693.21971999;1760;30;45858;Topo
Collar_18432;4711430.38472;2237676.83101999;1760;30;45858;Topo
Collar_18433;4711413.56924999;2237673.05188;1760;30;45858;Topo
Collar_18434;4711353.20564999;2237670.44127999;1760;30;45858;Topo
Collar_18435;4711354.43671;2237656.70488;1760;30;45858;Topo
Collar_18436;4711341.91978;2237652.90957;1760;30;45858;Topo
Collar_18437;4711342.88585999;2237647.50168;1760;30;45858;Topo
Collar_18438;4711358.62801999;2237640.24772999;1760;30;45858;Topo
Collar_18439;4711360.78732;2237636.41143999;1760;30;45858;Topo
Collar_18440;4711359.09099;2237627.01721;1760;30;45858;Topo
Collar_18441;4711351.26394999;2237613.91987999;1760;30;45858;Topo
Collar_18442;4711363.15502;2237607.13334;1760;30;45858;Topo
Collar_18443;4711367.74832;2237610.14040999;1760;30;45858;Topo
Collar_18444;4711367.52701;2237603.87131999;1760;30;45858;Topo
Collar_18445;4711374.32607;2237598.2582;1760;30;45858;Topo
Collar_18446;4711374.87127999;2237591.40263999;1760;30;45858;Topo
Collar_18447;4711396.73068;2237579.77298999;1760;30;45858;Topo
Collar_18448;4711395.26152;2237565.91223999;1760;30;45858;Topo
Collar_18449;4711400.0257;2237550.71129;1760;30;45858;Topo
Collar_18450;4711394.27534;2237533.96473;1760;30;45858;Topo
Collar_18451;4711396.53211999;2237517.51848;1760;30;45858;Topo
Collar_18452;4711404.69661999;2237518.20874;1760;30;45858;Topo
Collar_18453;4711424.56599;2237510.71610999;1760;30;45858;Topo
Collar_18454;4711440.16282999;2237514.85296999;1760;30;45858;Topo
Collar_18455;4711452.69249;2237504.97631999;1760;30;45858;Topo
Collar_18456;4711456.66815;2237494.97642999;1760;30;45858;Topo
Collar_18457;4711450.23216999;2237479.41129999;1760;30;45858;Topo
Collar_18458;4711470.31857;2237456.36513999;1760;30;45858;Topo
Collar_18459;4711469.9115;2237447.22356999;1760;30;45858;Topo
Collar_18460;4711463.73029;2237437.41673;1760;30;45858;Topo
Collar_18461;4711474.61428999;2237417.18375999;1760;30;45858;Topo
Collar_18462;4711479.51365999;2237414.58711;1760;30;45858;Topo
Collar_18463;4711493.37322;2237419.17982;1760;30;45858;Topo
Collar_18464;4711501.99686;2237427.16586;1760;30;45858;Topo
Collar_18465;4711503.38245;2237421.53976;1760;30;45858;Topo
Collar_18466;4711507.60097999;2237420.81744999;1760;30;45858;Topo
Collar_18467;4711511.8068;2237426.69175;1760;30;45858;Topo
Collar_18468;4711518.73830999;2237429.20108;1760;30;45858;Topo
Collar_18469;4711538.18783;2237411.63372999;1760;30;45858;Topo
Collar_18470;4711770.89178;2237818.32256999;1761;30;45858;Topo
Collar_18471;4711745.81723;2237807.24799;1761;30;45858;Topo
Collar_18472;4711744.32505999;2237793.78126;1761;30;45858;Topo
Collar_18473;4711734.19249;2237790.70066;1761;30;45858;Topo
Collar_18474;4711724.44768;2237796.94474999;1761;30;45858;Topo
Collar_18475;4711713.85408999;2237798.03817;1761;30;45858;Topo
Collar_18476;4711689.78928;2237783.87073;1761;30;45858;Topo
Collar_18477;4711666.42707999;2237748.72434999;1761;30;45858;Topo
Collar_18478;4711647.75777;2237740.28982;1761;30;45858;Topo
Collar_18479;4711633.79416999;2237730.36339;1761;30;45858;Topo
Collar_18480;4711630.83267;2237712.72412999;1761;30;45858;Topo
Collar_18481;4711622.83946;2237707.07713;1761;30;45858;Topo
Collar_18482;4711611.52797;2237679.70599;1761;30;45858;Topo
Collar_18483;4711607.41504999;2237677.41476;1761;30;45858;Topo
Collar_18484;4711598.90232;2237679.80773;1761;30;45858;Topo
Collar_18485;4711578.30687;2237706.80604;1761;30;45858;Topo
Collar_18486;4711577.34466999;2237722.96450999;1761;30;45858;Topo
Collar_18487;4711573.76786999;2237730.38960999;1761;30;45858;Topo
Collar_18488;4711548.71884999;2237728.60953;1761;30;45858;Topo
Collar_18489;4711522.90147999;2237742.98071999;1761;30;45858;Topo
Collar_18490;4711507.40151999;2237747.12036;1761;30;45858;Topo
Collar_18491;4711496.70175999;2237742.32432;1761;30;45858;Topo
Collar_18492;4711490.09987999;2237732.11498;1761;30;45858;Topo
Collar_18493;4711488.65175999;2237726.75895;1761;30;45858;Topo
Collar_18494;4711493.56544;2237716.38212;1761;30;45858;Topo
Collar_18495;4711481.98613999;2237702.38526999;1761;30;45858;Topo
Collar_18496;4711467.32674;2237691.42596;1761;30;45858;Topo
Collar_18497;4711429.45801;2237674.33718999;1761;30;45858;Topo
Collar_18498;4711363.30087;2237668.68074999;1761;30;45858;Topo
Collar_18499;4711359.95215;2237666.38608;1761;30;45858;Topo
Collar_18500;4711360.69725;2237655.81656;1761;30;45858;Topo
Collar_18501;4711342.95426999;2237652.07669;1761;30;45858;Topo
Collar_18502;4711343.5104;2237647.7104;1761;30;45858;Topo
Collar_18503;4711358.82431999;2237640.90365;1761;30;45858;Topo
Collar_18504;4711374.39025999;2237629.01801999;1761;30;45858;Topo
Collar_18505;4711368.13018999;2237604.14546999;1761;30;45858;Topo
Collar_18506;4711381.16758999;2237596.59871;1761;30;45858;Topo
Collar_18507;4711380.64163;2237588.9974;1761;30;45858;Topo
Collar_18508;4711386.65567999;2237588.24587;1761;30;45858;Topo
Collar_18509;4711397.66234;2237579.66492999;1761;30;45858;Topo
Collar_18510;4711397.03899999;2237568.29257;1761;30;45858;Topo
Collar_18511;4711402.44065;2237552.27184;1761;30;45858;Topo
Collar_18512;4711396.91297999;2237518.36401;1761;30;45858;Topo
Collar_18513;4711411.40866;2237521.51540999;1761;30;45858;Topo
Collar_18514;4711423.04069999;2237513.60403;1761;30;45858;Topo
Collar_18515;4711440.18479;2237516.91736999;1761;30;45858;Topo
Collar_18516;4711453.85560999;2237505.80058;1761;30;45858;Topo
Collar_18517;4711458.46107;2237493.95073999;1761;30;45858;Topo
Collar_18518;4711452.77677;2237478.42609;1761;30;45858;Topo
Collar_18519;4711471.41009;2237456.58911;1761;30;45858;Topo
Collar_18520;4711471.03088;2237447.43059;1761;30;45858;Topo
Collar_18521;4711465.43094;2237436.40112;1761;30;45858;Topo
Collar_18522;4711475.85207999;2237417.25665999;1761;30;45858;Topo
Collar_18523;4711479.86947999;2237415.46608;1761;30;45858;Topo
Collar_18524;4711485.82175;2237422.26206;1761;30;45858;Topo
Collar_18525;4711502.05688999;2237428.87132999;1761;30;45858;Topo
Collar_18526;4711507.16294;2237422.6575;1761;30;45858;Topo
Collar_18527;4711510.62010999;2237427.61413;1761;30;45858;Topo
